,as_of,ask_id,equity_econ_sector_basic_materials_pct_long_rs,equity_econ_sector_communication_services_pct_long_rs,equity_econ_sector_consumer_cyclical_pct_long_rs,equity_econ_sector_consumer_defensive_pct_long_rs,equity_econ_sector_energy_pct_long_rs,equity_econ_sector_financial_services_pct_long_rs,equity_econ_sector_healthcare_pct_long_rs,equity_econ_sector_industrials_pct_long_rs,equity_econ_sector_real_est_pct_long_rs,equity_econ_sector_technology_pct_long_rs,equity_econ_sector_utilities_pct_long_rs,equity_style_small_core_pct_long_rs,equity_style_small_value_pct_long_rs,equity_style_small_growth_pct_long_rs,equity_style_mid_value_pct_long_rs,equity_style_mid_growth_pct_long_rs,equity_style_mid_core_pct_long_rs,equity_style_large_value_pct_long_rs,equity_style_large_growth_pct_long_rs,equity_style_large_core_pct_long_rs,asset_alloc_conv_bond_pct_long_rs,asset_alloc_bond_pct_long_rs,asset_alloc_cash_pct_long_rs,asset_alloc_equity_pct_long_rs,asset_alloc_other_pct_long_rs,asset_alloc_pref_stock_pct_long_rs,fixed_inc_ps_ag_mtge_bck_pct_long_rs,fixed_inc_ps_asset_bck_pct_long_rs,fixed_inc_ps_bank_loan_pct_long_rs,fixed_inc_ps_commercial_mtge_bck_pct_long_rs,fixed_inc_ps_convertible_pct_long_rs,fixed_inc_ps_corporate_bond_pct_long_rs,fixed_inc_ps_covered_bond_pct_long_rs,fixed_inc_ps_forward_future_pct_long_rs,fixed_inc_ps_gov_pct_long_rs,fixed_inc_ps_gov_related_pct_long_rs,fixed_inc_ps_municipal_tax_exempt_pct_long_rs,fixed_inc_ps_municipal_taxable_pct_long_rs,fixed_inc_ps_non_ag_res_mtge_bck_pct_long_rs,fixed_inc_ps_option_warrant_pct_long_rs,fixed_inc_ps_preferred_stock_pct_long_rs,fixed_inc_ps_swap_pct_long_rs
2158,2016-05,B04313,5.1,0.98,21.38,11.26,0.96,2.7,14.11,21.32,3.3,18.88,0.0,0.94,1.44,11.0,4.71,39.9,16.8,0.42,19.58,5.21,0.0,0.0,4.52,93.45,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,2016-05,B04841,3.13,0.0,24.97,2.02,2.44,8.23,17.0,19.28,1.64,21.3,0.0,8.85,0.2,22.07,7.81,52.84,8.24,0.0,0.0,0.0,0.0,0.0,1.03,98.87,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,2016-05,B06061,4.07,0.0,15.48,8.03,10.28,21.56,6.86,13.18,7.35,7.16,6.04,1.61,3.4,3.2,36.3,13.05,27.6,8.19,3.56,3.11,0.0,0.0,0.89,99.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,2016-05,B08385,5.02,3.83,14.32,3.83,3.73,14.18,11.09,13.87,11.12,15.48,3.55,16.49,16.28,16.32,10.75,22.57,12.25,0.35,3.35,1.65,0.0,0.05,0.13,99.73,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,0.0,0.0,0.0,0.0,0.0,1.03,0.0
2162,2016-05,B11293,7.3,0.0,15.16,1.03,1.12,9.58,23.7,23.61,5.45,13.04,0.0,4.78,4.19,14.95,8.37,54.88,11.25,0.0,1.59,0.0,0.0,0.0,3.41,96.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2016-05,B11999,5.34,0.0,11.02,9.62,4.1,14.38,10.88,17.97,7.03,15.81,3.85,4.46,1.93,2.83,19.1,21.23,23.19,6.79,17.78,2.69,0.0,0.0,3.06,96.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,2016-05,B13177,4.47,0.0,11.75,2.18,6.49,24.73,7.59,13.24,10.67,11.71,7.17,1.72,3.78,0.58,24.65,17.44,21.49,12.02,15.13,3.19,0.0,0.0,3.26,96.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2165,2016-05,B14040,5.07,0.0,18.69,3.64,1.6,20.98,10.27,23.51,4.05,11.0,1.19,14.5,20.55,10.49,20.18,13.59,20.69,0.0,0.0,0.0,0.0,0.0,0.78,99.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,2016-06,B01157,4.18,0.58,15.52,6.03,4.14,15.63,11.94,16.47,5.96,15.6,3.95,1.66,2.89,2.06,16.52,31.08,22.2,6.31,14.45,2.84,0.0,0.0,0.54,99.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2167,2016-06,B02396,12.46,0.0,29.76,3.65,7.75,6.7,5.4,12.32,0.0,21.96,0.0,15.21,22.97,5.83,18.62,6.93,29.72,0.0,0.72,0.0,0.0,0.0,1.12,98.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2168,2016-06,B04312,5.14,1.66,19.17,12.5,1.03,2.29,14.84,21.01,4.71,17.65,0.0,0.73,1.53,10.67,4.97,39.95,16.3,0.39,20.43,5.04,0.0,0.0,7.06,90.61,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,2016-06,B04313,5.18,1.71,18.99,12.69,1.08,2.3,14.7,20.76,4.79,17.81,0.0,0.75,1.6,10.88,5.05,39.68,16.24,0.39,20.39,5.03,0.0,0.0,8.92,89.02,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,2016-06,B04841,3.15,0.02,25.44,1.93,2.21,7.23,17.54,19.3,1.78,21.36,0.03,9.45,2.71,22.65,4.64,47.08,13.33,0.02,0.1,0.04,0.0,0.0,2.04,97.86,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,2016-06,B05947,3.87,0.0,11.83,6.56,8.13,15.53,8.19,15.07,10.54,10.93,9.34,4.94,5.61,0.0,20.55,17.05,34.34,4.68,7.28,5.56,0.0,0.0,3.46,96.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,2016-06,B06061,5.21,0.0,15.87,8.25,10.26,19.62,7.06,13.31,7.95,8.53,3.93,1.76,3.5,3.19,35.7,13.38,27.75,6.61,4.94,3.17,0.0,0.0,1.02,98.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2173,2016-06,B07347,8.28,1.24,13.57,2.48,0.27,5.69,30.43,7.15,5.24,25.63,0.0,3.17,5.26,15.69,0.45,35.4,9.65,3.61,20.46,6.33,0.06,0.0,11.94,86.92,1.08,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,2016-06,B08385,5.18,3.94,13.95,3.99,3.86,13.68,10.92,13.18,11.86,15.61,3.84,16.97,16.29,16.37,10.7,20.92,13.16,0.82,2.06,2.72,0.0,0.0,0.15,99.74,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0
2175,2016-06,B09833,6.2,0.51,7.24,6.09,9.92,15.51,7.73,10.66,14.0,8.76,13.38,0.0,5.02,0.58,26.81,15.5,24.5,10.36,14.64,2.61,0.0,0.0,4.42,95.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,2016-06,B11222,13.12,0.0,29.26,4.62,10.95,0.0,3.18,13.45,11.06,14.35,0.0,1.15,31.06,27.87,5.48,5.74,11.48,1.08,10.16,5.99,0.0,0.0,0.18,99.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,2016-06,B11293,7.46,0.0,15.44,1.19,1.12,9.01,22.3,24.49,6.17,12.81,0.0,6.43,4.76,16.17,5.75,48.35,18.03,0.0,0.51,0.0,0.0,0.0,2.34,97.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,2016-06,B11999,3.86,0.0,10.96,11.18,4.83,13.71,11.29,17.87,6.89,15.21,4.2,2.15,4.5,1.94,18.03,21.9,23.85,6.17,19.62,1.85,0.0,0.0,1.84,98.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,2016-06,B12997,5.54,0.0,7.37,10.26,9.05,17.79,7.1,15.7,11.35,7.29,8.55,10.76,7.86,0.0,31.61,12.26,21.63,7.95,6.09,1.85,0.0,0.0,6.07,93.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,2016-06,B13086,0.54,3.52,10.9,2.31,1.02,5.0,17.35,26.49,4.13,28.76,0.0,4.09,1.9,4.7,3.09,47.61,17.14,1.93,16.84,2.71,0.0,0.0,2.4,96.67,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,2016-06,B13177,4.44,0.0,10.85,2.28,7.76,23.78,7.84,12.08,11.75,11.71,7.51,1.77,2.22,1.6,25.54,15.08,22.44,12.58,14.76,4.02,0.0,0.0,2.31,97.68,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2182,2016-06,B13835,4.57,0.71,21.18,6.1,2.25,7.07,12.54,15.45,2.45,27.68,0.0,1.36,0.0,3.22,3.59,48.75,16.46,1.04,21.01,4.58,0.0,0.0,1.33,98.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,2016-06,B14040,5.22,0.0,18.58,4.0,1.71,20.06,11.77,22.82,2.69,11.9,1.27,17.36,17.46,9.95,21.75,18.1,15.38,0.0,0.0,0.0,0.0,0.0,0.3,99.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,2016-07,B01157,4.25,0.49,15.51,5.75,4.1,15.86,12.48,15.96,5.63,16.23,3.72,2.25,2.75,2.09,16.2,29.34,22.52,6.42,14.34,4.11,0.0,0.0,0.92,99.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,2016-07,B04312,4.45,0.96,19.3,12.19,1.14,2.99,15.86,20.74,3.25,19.11,0.0,1.11,1.48,8.72,5.56,41.15,15.58,0.37,18.65,7.39,0.0,0.0,3.28,94.28,2.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0
2186,2016-07,B04313,4.5,1.0,19.13,12.36,1.19,3.01,15.74,20.52,3.28,19.27,0.0,1.13,1.54,8.9,5.63,40.94,15.45,0.38,18.6,7.42,0.0,0.0,5.61,92.24,2.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0
2187,2016-07,B04841,2.96,0.0,25.97,2.64,2.07,6.96,18.48,17.08,1.56,22.28,0.0,8.46,2.41,20.49,2.95,49.18,16.52,0.0,0.0,0.0,0.0,0.0,2.85,97.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,2016-07,B06061,5.51,0.0,16.08,8.5,7.94,19.31,7.04,14.65,8.06,9.19,3.72,3.29,3.24,3.24,34.63,11.55,30.57,3.64,3.69,6.15,0.0,0.0,1.37,98.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2189,2016-07,B08385,5.04,3.98,14.16,4.0,3.64,13.48,11.3,13.33,11.86,15.82,3.41,16.9,16.12,16.0,9.91,21.24,13.73,0.12,2.82,3.17,0.0,0.0,0.08,99.82,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
2190,2016-07,B11293,7.76,0.0,14.48,1.76,1.0,8.59,22.45,24.41,5.5,14.03,0.0,4.36,5.27,13.07,5.33,51.74,17.99,0.0,2.24,0.0,0.0,0.0,2.88,97.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2191,2016-07,B11999,3.3,0.0,11.9,11.95,5.5,12.83,10.63,17.66,6.62,15.06,4.56,5.12,1.75,1.3,22.68,22.45,20.19,4.57,19.83,2.12,0.0,0.0,3.11,96.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2192,2016-07,B13177,4.48,0.0,11.06,2.38,7.4,23.98,8.25,12.83,10.46,11.89,7.27,1.27,2.39,0.66,25.56,14.86,23.61,10.83,14.32,6.51,0.0,0.0,2.39,97.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,2016-07,B14040,4.29,0.0,20.11,3.94,2.48,19.57,10.74,23.62,2.64,11.36,1.25,17.98,15.34,10.28,21.87,17.64,16.89,0.0,0.0,0.0,0.0,0.0,2.38,97.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,2016-08,B01157,4.29,0.49,15.63,5.25,4.5,16.41,12.09,16.2,5.4,16.18,3.56,2.56,2.57,1.62,16.41,27.0,23.94,6.11,14.28,5.53,0.0,0.0,1.05,98.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,2016-08,B04312,4.36,0.62,19.52,10.05,1.32,3.62,15.65,20.94,3.6,20.31,0.0,1.67,0.85,10.68,5.68,37.95,14.36,0.4,22.03,6.38,0.0,0.0,2.08,95.63,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,2016-08,B04313,4.41,0.65,19.38,10.17,1.37,3.63,15.57,20.71,3.64,20.46,0.0,1.7,0.88,10.91,5.72,37.63,14.35,0.41,21.96,6.46,0.0,0.0,4.01,93.97,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,2016-08,B04841,2.89,0.0,24.81,2.74,2.3,7.41,17.34,17.76,1.54,23.19,0.0,10.9,1.34,20.57,2.53,49.35,15.32,0.0,0.0,0.0,0.0,0.0,1.17,98.74,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,2016-08,B06061,4.4,0.0,16.57,8.52,6.81,20.43,6.85,15.08,7.96,9.84,3.54,1.58,3.48,3.23,38.85,12.19,23.39,5.09,9.08,3.12,0.0,0.0,3.54,96.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2199,2016-08,B08385,5.02,4.0,14.31,3.91,3.85,13.94,11.04,13.48,11.58,15.65,3.21,17.01,15.83,15.87,10.11,21.16,13.69,2.28,2.97,1.08,0.0,0.0,0.19,99.71,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0
2200,2016-08,B11293,8.01,0.0,14.07,2.51,1.01,8.89,21.23,24.63,5.1,14.56,0.0,5.64,4.99,12.35,7.73,53.83,13.57,0.0,1.91,0.0,0.0,0.0,4.11,95.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,2016-08,B11999,3.37,0.0,11.36,11.77,5.52,12.48,10.77,18.11,7.44,14.86,4.33,0.73,5.07,1.26,19.32,24.13,21.45,5.86,19.78,2.4,0.0,0.0,3.22,96.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,2016-08,B13177,3.89,0.0,11.42,2.07,8.87,24.19,7.94,12.55,9.78,12.62,6.67,1.03,2.77,0.48,26.85,16.53,20.07,10.49,15.24,6.55,0.0,0.0,2.71,97.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,2016-08,B14040,4.77,0.0,20.79,4.09,2.47,20.13,9.65,23.15,2.63,11.03,1.3,17.8,13.98,10.28,20.67,14.04,23.24,0.0,0.0,0.0,0.0,0.0,0.89,99.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,2016-09,B01157,4.09,0.46,15.87,5.14,4.65,16.29,12.11,16.04,5.36,16.44,3.55,3.37,2.9,1.57,17.08,28.6,21.92,6.34,13.52,4.69,0.0,0.0,1.21,98.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,2016-09,B02396,12.42,0.0,30.22,3.94,6.83,6.15,5.38,13.77,0.0,21.29,0.0,10.0,25.19,4.94,16.87,14.35,26.29,0.0,0.4,1.96,0.0,0.0,3.49,96.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,2016-09,B04312,4.05,0.87,19.85,10.19,1.52,3.38,16.55,19.09,2.59,21.9,0.0,2.44,0.78,12.99,5.47,34.91,14.94,1.52,19.36,7.59,0.0,0.0,3.64,94.02,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,2016-09,B04313,4.08,0.9,19.61,10.24,1.56,3.4,16.67,18.93,2.62,21.98,0.0,2.49,0.8,13.22,5.51,34.77,14.78,1.51,19.31,7.61,0.0,0.0,3.34,94.64,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,2016-09,B04841,2.91,0.0,23.31,3.62,2.71,7.41,18.23,17.6,1.52,22.69,0.0,10.32,1.68,25.98,1.02,48.57,12.43,0.0,0.0,0.0,0.0,0.0,2.35,97.55,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,2016-09,B05947,3.63,0.0,15.12,5.07,9.1,15.3,8.51,11.09,10.79,13.32,8.06,3.91,3.54,1.06,16.24,17.12,30.85,7.88,15.89,3.52,0.0,0.0,4.19,95.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,2016-09,B06061,3.64,0.0,17.75,5.17,8.44,20.22,6.93,16.76,7.59,9.92,3.58,3.14,1.75,3.26,43.51,13.4,20.8,5.16,3.5,5.5,0.0,0.0,3.18,95.93,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,2016-09,B07347,7.86,1.01,11.67,1.2,1.62,5.51,32.44,8.0,4.98,25.72,0.0,7.04,3.37,13.27,0.93,39.37,5.71,2.56,22.46,5.29,0.06,0.0,10.98,87.81,1.14,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2016-09,B08385,5.04,2.72,14.11,3.89,4.08,14.11,11.07,13.74,11.47,16.61,3.17,17.82,16.63,16.54,9.79,20.45,13.52,1.48,3.24,0.54,0.0,0.03,0.12,79.62,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0
2213,2016-09,B09833,4.44,2.49,8.67,3.75,10.79,16.92,6.92,13.0,13.65,8.58,10.8,1.5,5.85,0.0,22.09,15.49,27.67,10.21,9.18,8.01,0.0,0.0,2.07,97.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,2016-09,B11222,16.52,0.0,25.29,2.26,13.65,2.3,2.22,11.57,13.93,12.26,0.0,7.02,30.53,27.36,4.01,8.13,3.93,8.85,7.27,2.91,0.0,0.0,0.49,99.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,2016-09,B11293,7.79,0.0,13.86,2.53,1.04,8.99,22.01,24.2,5.24,14.34,0.0,4.21,4.77,13.99,8.84,51.36,14.91,0.0,1.93,0.0,0.0,0.0,3.76,96.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,2016-09,B11999,3.39,0.0,14.07,12.25,5.38,11.18,10.09,16.39,7.78,15.1,4.37,0.77,6.06,1.41,16.44,27.87,16.52,6.92,23.64,0.38,0.0,0.0,3.99,96.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,2016-09,B12997,5.89,0.0,8.1,8.05,8.09,20.87,9.18,16.59,10.51,7.97,4.74,11.97,7.31,1.04,27.29,16.54,21.09,6.0,5.24,3.53,0.0,0.0,4.97,95.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,2016-09,B13086,0.51,2.61,11.86,1.02,0.98,5.58,18.22,25.27,3.84,30.12,0.0,4.4,1.0,3.6,3.63,48.19,16.54,0.52,17.02,5.1,0.0,0.0,2.82,96.05,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,2016-09,B13177,3.6,0.0,11.96,2.07,9.49,24.46,8.27,11.86,9.52,12.17,6.59,1.06,2.77,1.41,23.53,14.72,25.09,10.88,15.83,4.72,0.0,0.0,2.06,97.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,2016-09,B13835,2.94,0.63,19.51,5.21,2.38,7.18,14.96,15.85,2.3,29.05,0.0,1.66,0.64,2.54,3.16,45.44,15.35,1.17,25.25,4.79,0.0,0.0,2.24,97.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,2016-09,B14040,3.64,0.0,21.0,3.97,2.72,20.8,9.9,22.5,2.71,11.43,1.33,15.8,17.31,7.71,19.32,13.08,26.79,0.0,0.0,0.0,0.0,0.0,3.27,96.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,2016-10,B01157,3.65,0.44,15.07,5.42,4.47,17.28,11.44,15.79,5.24,17.42,3.79,3.35,2.74,1.92,16.3,27.25,24.0,8.29,13.88,2.29,0.0,0.0,0.76,99.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,2016-10,B04312,4.22,1.68,17.87,10.6,1.21,3.41,15.57,19.31,2.62,23.52,0.0,1.57,0.83,13.56,5.95,38.06,13.21,4.69,21.06,1.08,0.0,0.0,6.68,90.74,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2016-10,B04313,4.24,1.71,17.63,10.66,1.23,3.44,15.69,19.19,2.64,23.57,0.0,1.62,0.84,13.78,6.0,37.88,13.01,4.71,21.09,1.08,0.0,0.0,7.46,90.42,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2016-10,B04841,2.98,0.0,23.61,3.86,2.5,7.68,16.52,19.67,1.37,21.82,0.0,7.88,1.85,29.53,0.78,44.17,14.65,0.0,1.13,0.0,0.0,0.0,2.44,97.46,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2016-10,B06061,5.1,0.0,16.52,5.09,8.06,20.19,6.32,17.92,7.21,10.04,3.55,4.32,1.59,3.34,43.5,14.84,20.68,5.0,3.09,3.65,0.0,0.0,0.0,98.69,1.31,0.0,,,,,,,,,,,,,,,,
2227,2016-10,B08385,5.16,2.79,13.89,3.95,3.92,14.65,10.29,13.94,11.41,16.96,3.04,18.36,16.67,16.95,10.56,19.68,12.87,1.21,3.4,0.3,0.0,0.03,19.26,80.63,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2016-10,B11293,6.25,0.0,15.25,2.79,1.38,9.11,20.33,24.87,5.55,14.48,0.0,2.86,4.02,16.89,9.26,52.59,14.38,0.0,0.0,0.0,0.0,0.0,3.63,96.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2016-10,B11999,2.63,0.81,13.65,11.93,5.51,11.46,10.61,14.79,7.6,15.71,5.31,4.29,2.06,1.47,19.19,29.68,17.26,6.16,19.89,0.0,0.0,0.0,2.5,97.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
